charger_pk,weekday,hour,사용빈도수
172,3,16,0.09615384615384616
172,3,17,0.038461538461538464
172,3,18,0.04807692307692308
172,3,19,0.057692307692307696
172,3,20,0.04807692307692308
172,3,21,0.0
172,3,22,0.009615384615384616
172,3,23,0.0
172,4,0,0.0
172,4,1,0.0
172,4,2,0.0
172,4,3,0.0
172,4,4,0.0
172,4,5,0.0
172,4,6,0.009615384615384616
172,4,7,0.019230769230769232
172,4,8,0.028846153846153848
172,4,9,0.028846153846153848
172,4,10,0.04807692307692308
172,4,11,0.0673076923076923
172,4,12,0.038461538461538464
172,4,13,0.038461538461538464
172,4,14,0.07692307692307693
172,4,15,0.09615384615384616
172,4,16,0.07692307692307693
172,4,17,0.07692307692307693
172,4,18,0.04807692307692308
172,4,19,0.009615384615384616
172,4,20,0.028846153846153848
172,4,21,0.019230769230769232
172,4,22,0.009615384615384616
172,4,23,0.028846153846153848
172,5,0,0.019230769230769232
172,5,1,0.0
172,5,2,0.0
172,5,3,0.0
172,5,4,0.0
172,5,5,0.0
172,5,6,0.0
172,5,7,0.0
172,5,8,0.009615384615384616
172,5,9,0.04807692307692308
172,5,10,0.07692307692307693
172,5,11,0.038461538461538464
172,5,12,0.07692307692307693
172,5,13,0.04807692307692308
172,5,14,0.0673076923076923
172,5,15,0.057692307692307696
172,5,16,0.11538461538461539
172,5,17,0.04807692307692308
172,5,18,0.028846153846153848
172,5,19,0.038461538461538464
172,5,20,0.038461538461538464
172,5,21,0.038461538461538464
172,5,22,0.019230769230769232
172,5,23,0.0
172,6,0,0.0
172,6,1,0.0
172,6,2,0.0
172,6,3,0.0
172,6,4,0.0
172,6,5,0.0
172,6,6,0.0
172,6,7,0.009615384615384616
172,6,8,0.038461538461538464
172,6,9,0.11538461538461539
172,6,10,0.09615384615384616
172,6,11,0.08653846153846154
172,6,12,0.0673076923076923
172,6,13,0.07692307692307693
172,6,14,0.07692307692307693
172,6,15,0.09615384615384616
172,6,16,0.07692307692307693
172,6,17,0.07692307692307693
172,6,18,0.038461538461538464
172,6,19,0.04807692307692308
172,6,20,0.038461538461538464
172,6,21,0.019230769230769232
172,6,22,0.019230769230769232
172,6,23,0.009615384615384616
173,0,0,0.009615384615384616
173,0,1,0.009615384615384616
173,0,2,0.0
173,0,3,0.0
173,0,4,0.0
173,0,5,0.009615384615384616
173,0,6,0.019230769230769232
173,0,7,0.019230769230769232
173,0,8,0.04807692307692308
173,0,9,0.11538461538461539
173,0,10,0.09615384615384616
173,0,11,0.057692307692307696
173,0,12,0.0673076923076923
173,0,13,0.125
173,0,14,0.125
173,0,15,0.17307692307692307
173,0,16,0.19230769230769232
173,0,17,0.15384615384615385
173,0,18,0.17307692307692307
173,0,19,0.09615384615384616
173,0,20,0.057692307692307696
173,0,21,0.07692307692307693
173,0,22,0.09615384615384616
173,0,23,0.04807692307692308
173,1,0,0.009615384615384616
173,1,1,0.0
173,1,2,0.0
173,1,3,0.0
173,1,4,0.009615384615384616
173,1,5,0.009615384615384616
173,1,6,0.009615384615384616
173,1,7,0.019230769230769232
173,1,8,0.10576923076923077
173,1,9,0.1346153846153846
173,1,10,0.08653846153846154
173,1,11,0.09615384615384616
173,1,12,0.09615384615384616
173,1,13,0.18269230769230768
173,1,14,0.11538461538461539
173,1,15,0.18269230769230768
173,1,16,0.17307692307692307
173,1,17,0.23076923076923078
173,1,18,0.16346153846153846
173,1,19,0.19230769230769232
173,1,20,0.19230769230769232
173,1,21,0.10576923076923077
173,1,22,0.0673076923076923
173,1,23,0.009615384615384616
173,2,0,0.009615384615384616
173,2,1,0.0
173,2,2,0.0
173,2,3,0.0
173,2,4,0.0
173,2,5,0.0
173,2,6,0.009615384615384616
173,2,7,0.038461538461538464
173,2,8,0.0673076923076923
173,2,9,0.04807692307692308
173,2,10,0.10576923076923077
173,2,11,0.1346153846153846
173,2,12,0.15384615384615385
173,2,13,0.09615384615384616
173,2,14,0.1346153846153846
173,2,15,0.22115384615384615
173,2,16,0.20192307692307693
173,2,17,0.18269230769230768
173,2,18,0.18269230769230768
173,2,19,0.125
173,2,20,0.08653846153846154
173,2,21,0.07692307692307693
173,2,22,0.07692307692307693
173,2,23,0.028846153846153848
173,3,0,0.009615384615384616
173,3,1,0.0
173,3,2,0.0
173,3,3,0.0
173,3,4,0.009615384615384616
173,3,5,0.028846153846153848
173,3,6,0.019230769230769232
173,3,7,0.019230769230769232
173,3,8,0.0673076923076923
173,3,9,0.11538461538461539
173,3,10,0.15384615384615385
173,3,11,0.0673076923076923
173,3,12,0.14423076923076922
173,3,13,0.15384615384615385
173,3,14,0.16346153846153846
173,3,15,0.14423076923076922
173,3,16,0.16346153846153846
173,3,17,0.19230769230769232
173,3,18,0.25961538461538464
173,3,19,0.25961538461538464
173,3,20,0.1346153846153846
173,3,21,0.038461538461538464
173,3,22,0.019230769230769232
173,3,23,0.028846153846153848
173,4,0,0.009615384615384616
173,4,1,0.0
173,4,2,0.0
173,4,3,0.0
173,4,4,0.0
173,4,5,0.019230769230769232
173,4,6,0.028846153846153848
173,4,7,0.028846153846153848
173,4,8,0.07692307692307693
173,4,9,0.08653846153846154
173,4,10,0.0673076923076923
173,4,11,0.07692307692307693
173,4,12,0.09615384615384616
173,4,13,0.14423076923076922
173,4,14,0.15384615384615385
173,4,15,0.1346153846153846
173,4,16,0.19230769230769232
173,4,17,0.20192307692307693
173,4,18,0.15384615384615385
173,4,19,0.16346153846153846
173,4,20,0.09615384615384616
173,4,21,0.07692307692307693
173,4,22,0.09615384615384616
173,4,23,0.028846153846153848
173,5,0,0.028846153846153848
173,5,1,0.009615384615384616
173,5,2,0.0
173,5,3,0.0
173,5,4,0.0
173,5,5,0.0
173,5,6,0.019230769230769232
173,5,7,0.057692307692307696
173,5,8,0.10576923076923077
173,5,9,0.15384615384615385
173,5,10,0.17307692307692307
173,5,11,0.14423076923076922
173,5,12,0.18269230769230768
173,5,13,0.21153846153846154
173,5,14,0.16346153846153846
173,5,15,0.21153846153846154
173,5,16,0.25
173,5,17,0.125
173,5,18,0.16346153846153846
173,5,19,0.125
173,5,20,0.08653846153846154
173,5,21,0.0673076923076923
173,5,22,0.0673076923076923
173,5,23,0.019230769230769232
173,6,0,0.0
173,6,1,0.0
173,6,2,0.0
173,6,3,0.0
173,6,4,0.0
173,6,5,0.0
173,6,6,0.009615384615384616
173,6,7,0.038461538461538464
173,6,8,0.11538461538461539
173,6,9,0.25961538461538464
173,6,10,0.2980769230769231
173,6,11,0.2980769230769231
173,6,12,0.15384615384615385
173,6,13,0.22115384615384615
173,6,14,0.20192307692307693
173,6,15,0.23076923076923078
173,6,16,0.16346153846153846
173,6,17,0.11538461538461539
173,6,18,0.15384615384615385
173,6,19,0.11538461538461539
173,6,20,0.057692307692307696
173,6,21,0.038461538461538464
173,6,22,0.019230769230769232
173,6,23,0.019230769230769232
174,0,0,0.038461538461538464
174,0,1,0.0
174,0,2,0.0
174,0,3,0.0
174,0,4,0.0
174,0,5,0.0
174,0,6,0.019230769230769232
174,0,7,0.09615384615384616
174,0,8,0.2692307692307692
174,0,9,0.4423076923076923
174,0,10,0.3076923076923077
174,0,11,0.36538461538461536
174,0,12,0.40384615384615385
174,0,13,0.34615384615384615
174,0,14,0.3269230769230769
174,0,15,0.38461538461538464
174,0,16,0.3076923076923077
174,0,17,0.38461538461538464
174,0,18,0.38461538461538464
174,0,19,0.3269230769230769
174,0,20,0.23076923076923078
174,0,21,0.21153846153846154
174,0,22,0.19230769230769232
174,0,23,0.038461538461538464
174,1,0,0.057692307692307696
174,1,1,0.07692307692307693
174,1,2,0.019230769230769232
174,1,3,0.0
174,1,4,0.019230769230769232
174,1,5,0.038461538461538464
174,1,6,0.038461538461538464
174,1,7,0.057692307692307696
174,1,8,0.25
174,1,9,0.3269230769230769
174,1,10,0.34615384615384615
174,1,11,0.4230769230769231
174,1,12,0.4230769230769231
174,1,13,0.34615384615384615
174,1,14,0.3269230769230769
174,1,15,0.40384615384615385
174,1,16,0.5384615384615384
174,1,17,0.4423076923076923
174,1,18,0.4423076923076923
174,1,19,0.34615384615384615
174,1,20,0.28846153846153844
174,1,21,0.3269230769230769
174,1,22,0.17307692307692307
174,1,23,0.07692307692307693
174,2,0,0.019230769230769232
174,2,1,0.019230769230769232
174,2,2,0.019230769230769232
174,2,3,0.0
174,2,4,0.0
174,2,5,0.0
174,2,6,0.09615384615384616
174,2,7,0.15384615384615385
174,2,8,0.2692307692307692
174,2,9,0.3076923076923077
174,2,10,0.3076923076923077
174,2,11,0.3269230769230769
174,2,12,0.4230769230769231
174,2,13,0.2692307692307692
174,2,14,0.34615384615384615
174,2,15,0.36538461538461536
174,2,16,0.46153846153846156
174,2,17,0.4423076923076923
174,2,18,0.36538461538461536
174,2,19,0.3076923076923077
174,2,20,0.19230769230769232
174,2,21,0.09615384615384616
174,2,22,0.23076923076923078
174,2,23,0.19230769230769232
174,3,0,0.019230769230769232
